1e01c6d38c036aac7a677027643e397a15132c26,580.96
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,581.53
a5d54ba9d109bb9212eedcb88224bc4153af87ce,579.07
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,572.93
b6fbbdc5bdc835b451ac606514aa41197ba0121e,574.69
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,570.48
db7184bf665d9a73be30599c01ad1ee0d7c2ed40,568.39
a5d54ba9d109bb9212eedcb88224bc4153af87ce,562.56
3f8e2a7a4876aab785baa15831b7dc162765f365,568.37
a5d54ba9d109bb9212eedcb88224bc4153af87ce,568.45
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,563.86
c3d761d20cbed69fb62c4902ce2abe7561c549df,4294911033.76
b07c4e2d9cc302c339a8c218b86451949523c394,592.02
c3d761d20cbed69fb62c4902ce2abe7561c549df,647.21
bd3d43be5be699317aaa408296c249e602e288c5,613.86
1e01c6d38c036aac7a677027643e397a15132c26,612.11
b6fbbdc5bdc835b451ac606514aa41197ba0121e,612.40
125d26996d017c0f7229d1c6cec6cef44a777c2f,709.50
3f8e2a7a4876aab785baa15831b7dc162765f365,610.15
3f8e2a7a4876aab785baa15831b7dc162765f365,599.54
bd3d43be5be699317aaa408296c249e602e288c5,596.25
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,593.60
b07c4e2d9cc302c339a8c218b86451949523c394,593.61
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,588.97
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,612.69
bd3d43be5be699317aaa408296c249e602e288c5,603.35
125d26996d017c0f7229d1c6cec6cef44a777c2f,601.09
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,610.04
1e01c6d38c036aac7a677027643e397a15132c26,624.43
b07c4e2d9cc302c339a8c218b86451949523c394,605.54
b07c4e2d9cc302c339a8c218b86451949523c394,596.13
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,599.16
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,588.96
3f8e2a7a4876aab785baa15831b7dc162765f365,617.05
3f8e2a7a4876aab785baa15831b7dc162765f365,606.76
c3d761d20cbed69fb62c4902ce2abe7561c549df,609.17
a5d54ba9d109bb9212eedcb88224bc4153af87ce,595.54
1e01c6d38c036aac7a677027643e397a15132c26,605.56
db7184bf665d9a73be30599c01ad1ee0d7c2ed40,611.37
c3d761d20cbed69fb62c4902ce2abe7561c549df,603.91
c3d761d20cbed69fb62c4902ce2abe7561c549df,602.03
db7184bf665d9a73be30599c01ad1ee0d7c2ed40,618.31
b07c4e2d9cc302c339a8c218b86451949523c394,623.20
a5d54ba9d109bb9212eedcb88224bc4153af87ce,598.75
a5d54ba9d109bb9212eedcb88224bc4153af87ce,613.12
b07c4e2d9cc302c339a8c218b86451949523c394,614.00
bd3d43be5be699317aaa408296c249e602e288c5,624.40
125d26996d017c0f7229d1c6cec6cef44a777c2f,617.56
b6fbbdc5bdc835b451ac606514aa41197ba0121e,609.51
bd3d43be5be699317aaa408296c249e602e288c5,615.91
c3d761d20cbed69fb62c4902ce2abe7561c549df,603.12
1e01c6d38c036aac7a677027643e397a15132c26,617.30
125d26996d017c0f7229d1c6cec6cef44a777c2f,614.25
125d26996d017c0f7229d1c6cec6cef44a777c2f,638.50
125d26996d017c0f7229d1c6cec6cef44a777c2f,632.08
bd3d43be5be699317aaa408296c249e602e288c5,618.52
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,617.31
c3d761d20cbed69fb62c4902ce2abe7561c549df,603.06
c3d761d20cbed69fb62c4902ce2abe7561c549df,609.49
1e01c6d38c036aac7a677027643e397a15132c26,606.63
3f8e2a7a4876aab785baa15831b7dc162765f365,616.36
a5d54ba9d109bb9212eedcb88224bc4153af87ce,794.75
bd3d43be5be699317aaa408296c249e602e288c5,729.54
3f8e2a7a4876aab785baa15831b7dc162765f365,617.48
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,591.90
a5d54ba9d109bb9212eedcb88224bc4153af87ce,589.72
c3d761d20cbed69fb62c4902ce2abe7561c549df,591.05
1e01c6d38c036aac7a677027643e397a15132c26,597.10
b6fbbdc5bdc835b451ac606514aa41197ba0121e,595.78
125d26996d017c0f7229d1c6cec6cef44a777c2f,584.44
c3d761d20cbed69fb62c4902ce2abe7561c549df,590.24
a5d54ba9d109bb9212eedcb88224bc4153af87ce,582.66
db7184bf665d9a73be30599c01ad1ee0d7c2ed40,589.23
bd3d43be5be699317aaa408296c249e602e288c5,626.21
125d26996d017c0f7229d1c6cec6cef44a777c2f,607.84
3f8e2a7a4876aab785baa15831b7dc162765f365,609.83
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,602.94
b6fbbdc5bdc835b451ac606514aa41197ba0121e,604.32
db7184bf665d9a73be30599c01ad1ee0d7c2ed40,618.76
b6fbbdc5bdc835b451ac606514aa41197ba0121e,606.21
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,604.29
a5d54ba9d109bb9212eedcb88224bc4153af87ce,614.75
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,613.06
125d26996d017c0f7229d1c6cec6cef44a777c2f,619.21
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,774.49
24939b008de0d8501c2bb07c7a7e2f24ae46e58f,616.11
a5d54ba9d109bb9212eedcb88224bc4153af87ce,598.83
bd3d43be5be699317aaa408296c249e602e288c5,608.06
125d26996d017c0f7229d1c6cec6cef44a777c2f,686.05
1e01c6d38c036aac7a677027643e397a15132c26,632.91
b9bdba18024ff8a21c5d413c98ebbf2af7f3417f,622.44
